AbsMinZ,AbsMinX,AbsMedianZ,AbsMeanZ,AbsMedianY,AbsMeanY,MedianZ,AbsMinY,AvgZ,AvgX,Label
0.724277643,0.627082197,0.700942449,0.696199398,0.112112944,0.111056431,0.877776815,0.10820807,0.866838047,0.810063985,1
0.728877631,0.628658995,0.701331657,0.696933582,0.113521232,0.112315179,0.87797678,0.114056847,0.86721264,0.809299354,1
0.727515239,0.625926319,0.701684199,0.696960741,0.114413579,0.113129532,0.878157908,0.114408384,0.867226496,0.808738018,1
0.724659699,0.630349313,0.699815551,0.695383054,0.116625548,0.11577371,0.877197843,0.119928968,0.866421535,0.809758831,1
2.70E-05,0.193398508,0.049675849,0.074516247,0.907828062,0.88355023,0.543172464,0.731259722,0.545204118,0.620986774,5
0.04528166,0.020349181,0.468171445,0.506489508,0.480825008,0.54508235,0.758184945,0.017728286,0.770045025,0.738491123,5
0.384629219,0.116645384,0.658753272,0.637115398,0.209819524,0.286195297,0.85610108,0.125165993,0.836692445,0.807563969,5
0.67982964,0.655722816,0.658362932,0.654073595,0.185575683,0.183909354,0.855900533,0.186215782,0.845344788,0.824891745,1
0.688553834,0.647660617,0.664401053,0.660147189,0.181524291,0.178738111,0.859002767,0.180625906,0.848443633,0.821151537,1
0.693298062,0.651660239,0.666247581,0.662028473,0.171703926,0.170139989,0.859951467,0.170428064,0.849403495,0.822688329,1
0.693435932,0.653727204,0.667462224,0.663378404,0.171399127,0.169477628,0.86057552,0.177398082,0.850092251,0.821364315,1
0.692212961,0.653951042,0.668093333,0.663699464,0.171231747,0.169657076,0.860899768,0.176467699,0.850256061,0.821705453,1
0.688766722,0.652598496,0.667005971,0.663290235,0.171996352,0.169346779,0.860341109,0.169701275,0.850047266,0.821750467,1
0.693381163,0.653592175,0.667877563,0.663368662,0.169813936,0.16842535,0.860788911,0.176461067,0.85008728,0.821480982,1
0.000135144,0.000372426,0.029590135,0.034390716,0.930341365,0.915808988,0.510096758,0.881157391,0.509534503,0.478577244,5
0.120784711,0.050134037,0.633321259,0.583857602,0.472268877,0.469973722,0.843034753,0.008171105,0.809519465,0.332709979,5
0.004848275,0.004168739,0.261873684,0.35685198,0.813039875,0.810641767,0.652194359,0.293669751,0.684290663,0.337307813,5
0.325905414,0.356761255,0.562312715,0.555289435,0.456901028,0.459353237,0.806552354,0.037137856,0.794943529,0.209177031,5
0.574125975,0.571497531,0.56925488,0.565045914,0.453922844,0.450962455,0.810119064,0.465734464,0.799921441,0.202517374,1
0.590563975,0.576846804,0.571956084,0.568261134,0.453039646,0.448287271,0.811506874,0.460189632,0.801561897,0.204725078,1
0.592769759,0.566670785,0.581609251,0.578245963,0.450580678,0.44413407,0.816466428,0.443848509,0.806656317,0.207931594,1
0.606241607,0.566416443,0.585083435,0.581548534,0.445052577,0.44033059,0.818251376,0.460339998,0.808341341,0.208909907,1
0.6083524,0.577342945,0.585884889,0.582094879,0.445522748,0.441022665,0.818663143,0.463983427,0.808620096,0.209160549,1
0.609916936,0.575845147,0.586778051,0.583370159,0.445687522,0.441406165,0.819122027,0.463106297,0.809270764,0.209918657,1
0.000506889,0.103582191,0.016600824,0.020818729,0.918785184,0.905725892,0.50796457,0.883059772,0.504112979,0.407867302,5
0.111548703,0.178298879,0.60950061,0.603959972,0.444345467,0.427910869,0.830796305,0.002458051,0.819776016,0.311289999,5
0.000246317,0.000421351,0.326838501,0.349021017,0.819718654,0.790811518,0.685571643,0.274251526,0.689702081,0.4078395,5
0.15717637,0.007735154,0.562183293,0.51512538,0.549246291,0.592808924,0.806485861,0.322754056,0.774451185,0.294823937,5
0.534453154,0.356245463,0.534203652,0.564737438,0.562090381,0.538731709,0.792110627,0.505175768,0.799764051,0.25039469,1
0.603270289,0.396149225,0.588012313,0.59262804,0.541852148,0.531191794,0.81975616,0.514081089,0.813994283,0.263925639,1
0.612885056,0.470211926,0.590712963,0.587035594,0.538236631,0.533375705,0.821143685,0.561080164,0.811140927,0.26121296,1
0.610252932,0.474328615,0.588621689,0.584545509,0.538140131,0.533285621,0.820069242,0.5655708,0.809870446,0.260314168,1
0.609069137,0.473278725,0.587498753,0.583756867,0.539009276,0.53407635,0.819492306,0.564799186,0.809468068,0.260444422,1
0.604298034,0.470039871,0.58657533,0.583235307,0.540108109,0.534097205,0.819017874,0.556506621,0.80920196,0.260104926,1
0.00058396,0.010962114,0.041072679,0.039218234,0.933394096,0.92155381,0.499499108,0.876361948,0.49888232,0.43684161,0
0.035937137,0.157201955,0.696182527,0.608543389,0.435034515,0.412479897,0.875331287,0.000364806,0.822114549,0.305838853,5
0.000337339,0.000767742,0.378945888,0.416322338,0.773534615,0.774716022,0.712343104,0.256955069,0.723114964,0.379553443,5
0.563285095,0.253389306,0.606169802,0.617516193,0.50255129,0.494818402,0.82908502,0.17834714,0.826692617,0.256189944,5
0.611606147,0.435893276,0.61898198,0.615948023,0.498800915,0.491306242,0.835667594,0.489832774,0.825892511,0.255927513,1
0.639205803,0.462420257,0.624264546,0.619636517,0.490933201,0.486904007,0.838381643,0.506251189,0.82777444,0.257133309,1
0.650675162,0.48024552,0.625931189,0.621588211,0.490652642,0.486316987,0.839237922,0.513666892,0.828770226,0.256246029,1
0.648125083,0.48198358,0.624364711,0.620205097,0.490537595,0.486326005,0.838433105,0.514744063,0.828064539,0.255883558,1
0.650614424,0.477627528,0.624288031,0.620714124,0.490726608,0.486206112,0.838393709,0.513709225,0.828324252,0.25693933,1
0.646526671,0.483145544,0.623831314,0.619674546,0.490596966,0.486210348,0.838159059,0.515643076,0.827793843,0.256354649,1
0.002213596,0.000197166,0.281480147,0.275639308,0.771876268,0.714763438,0.662267665,0.274780716,0.633473607,0.58116725,5
0.105376917,0.000459351,0.661886529,0.678052243,0.490140242,0.54626344,0.857710869,0.000467688,0.857579078,0.56861808,5
0.455561007,0.10585721,0.739910983,0.736179579,0.20762947,0.331984429,0.897797865,0.000760843,0.887236575,0.671991736,5
0.812232089,0.424648401,0.802281145,0.796944567,0.130882938,0.128657927,0.929842081,0.107003702,0.918239845,0.726251929,1
0.82405586,0.447785318,0.800826725,0.795677721,0.127855565,0.126916692,0.929094836,0.126754023,0.917593479,0.725361698,1
0.826787461,0.447461347,0.800816683,0.795188297,0.128082626,0.126796719,0.929089677,0.118339914,0.917343767,0.725458451,1
0.830590337,0.459333222,0.799213334,0.794021314,0.128002722,0.126748899,0.928265917,0.127700562,0.916748354,0.725838775,1
0.826790163,0.461170677,0.799423028,0.79376971,0.127825777,0.126585209,0.928373652,0.130888034,0.916619982,0.726241028,1
0.829865449,0.457273075,0.799094727,0.793774014,0.12753703,0.126181195,0.92820498,0.123199217,0.916622178,0.72611347,1
0.829687809,0.459370513,0.800872364,0.795271659,0.128777589,0.127588468,0.929118285,0.125696472,0.917386301,0.725982467,1
0.004071114,0.000804127,0.084810965,0.107498164,0.901291938,0.834154671,0.503664453,0.081914677,0.516137552,0.394352773,0
0.177282574,0.000136629,0.672986849,0.688810063,0.416821281,0.485384692,0.863413933,0.002629757,0.86306789,0.5062385,5
0.030626861,0.000126351,0.629308917,0.627263359,0.558665085,0.577918882,0.840973313,0.023907402,0.831665777,0.552479905,5
0.819106281,0.001696527,0.843233057,0.834197297,0.337478856,0.34050744,0.95088214,0.316463167,0.937246784,0.533160598,1
0.866626423,0.00016942,0.846750128,0.842134905,0.336049708,0.330916182,0.952689123,0.314414834,0.941296678,0.527141335,1
0.873667689,0.036981887,0.850977996,0.846060838,0.329870187,0.327645024,0.954861294,0.341220745,0.943299752,0.530962267,1
0.875217186,0.050839378,0.853380269,0.846769512,0.327407094,0.324981147,0.956095522,0.334830784,0.943661329,0.528818744,1
0.881043614,0.055728246,0.852855402,0.847238174,0.325854011,0.323555415,0.955825858,0.339448319,0.943900448,0.529859451,1
0.882268972,0.061539706,0.852949761,0.847444882,0.324509813,0.321582956,0.955874338,0.338005674,0.944005914,0.530251387,1
0.885143745,0.062489604,0.853737826,0.848250043,0.32400971,0.321232431,0.956279226,0.33652224,0.94441672,0.529705162,1
0.000233851,0.006432172,0.092676018,0.33301957,0.760175192,0.648874302,0.5376961,0.00292209,0.658650028,0.529657857,5
0.183871152,0.000420787,0.502927349,0.576510338,0.580812742,0.606152555,0.776041651,0.005149576,0.805770773,0.596460474,5
0.36342595,0.116055348,0.80605311,0.751167485,0.300134895,0.369446869,0.931780021,0.007535543,0.894883645,0.64837133,5
0.838499649,0.302792283,0.821761592,0.817122296,0.228522978,0.226275555,0.939850643,0.208507023,0.928534845,0.672039319,1
0.852926912,0.346316169,0.822590277,0.817069894,0.223139245,0.221368828,0.940276401,0.227557718,0.928508109,0.674071849,1
0.85386036,0.347805856,0.82385615,0.818137457,0.219434523,0.217313564,0.940926774,0.226287155,0.929052797,0.672802287,1
0.856799698,0.352276647,0.825325865,0.819922572,0.212905418,0.211032128,0.941681877,0.216949896,0.929963591,0.673359269,1
0.850311312,0.336550051,0.827879512,0.822171869,0.209050069,0.207252635,0.942993876,0.211378208,0.931111218,0.672069748,1
0.850022866,0.331325495,0.82862726,0.822248216,0.202021844,0.199931575,0.94337805,0.201021696,0.931150172,0.673063926,1
0.860640127,0.350498175,0.828869124,0.823626627,0.200972421,0.19957808,0.943502314,0.207951394,0.931853459,0.674266687,1
0.001594898,0.175418785,0.073469515,0.108941731,0.841036963,0.82615583,0.497358844,0.758488986,0.530460521,0.304122752,0
0.339058469,0.001370044,0.675038745,0.653325507,0.493919373,0.521763917,0.864468146,0.00160039,0.844963102,0.574375434,5
0.251157995,0.003645625,0.758961367,0.748987907,0.360721199,0.351491241,0.907585472,0.000194917,0.893771589,0.639809329,5
0.837911232,0.109286245,0.880435325,0.875991605,0.14199701,0.137713013,0.969995727,0.076897344,0.958570909,0.619275907,1
0.912065519,0.246078933,0.882237827,0.87654568,0.140240794,0.137765467,0.970921807,0.135293727,0.958853607,0.623282352,1
0.914882086,0.246148053,0.882356312,0.876766826,0.136347094,0.135261008,0.970982682,0.138049934,0.958966439,0.623472388,1
0.909261381,0.23965428,0.88244979,0.876426807,0.136526982,0.134662044,0.971030708,0.136671797,0.958792956,0.623941921,1
0.915153026,0.236162101,0.883555371,0.877873457,0.136156463,0.134654905,0.971598728,0.135423814,0.95953106,0.622221812,1
0.914922801,0.243855248,0.882723127,0.877358108,0.136539825,0.135302048,0.971171142,0.138107331,0.95926812,0.622172642,1
0.916777295,0.250078236,0.88314968,0.877567633,0.135869158,0.134542343,0.971390294,0.1362974,0.959375023,0.622420141,1
0.000426804,0.000563473,0.081303531,0.105524223,0.907605911,0.887614429,0.488715066,0.7619596,0.518910275,0.403086103,0
0.209210606,0.007018382,0.60806345,0.595442961,0.604661189,0.593620273,0.830057928,0.005050589,0.815430501,0.585042829,5
0.290403997,0.001457077,0.73134072,0.685921791,0.423362056,0.428453124,0.89339468,0.000782772,0.861594248,0.63889111,5
0.807366393,0.204232021,0.860208915,0.86590152,0.101967917,0.110614881,0.959603908,0.035589939,0.953422786,0.667485482,1
0.828625108,0.321397558,0.861390924,0.857176426,0.123795093,0.122709083,0.960211194,0.080746159,0.948971103,0.662456095,1
0.891673041,0.326397204,0.859476691,0.854292149,0.120689621,0.119868421,0.95922771,0.117479289,0.947499499,0.662038626,1
0.893635295,0.301508973,0.861068755,0.855252412,0.120600848,0.120013692,0.960045672,0.119229298,0.94798944,0.661371839,1
0.892911599,0.321355623,0.860746152,0.855550775,0.121380843,0.12003033,0.959879926,0.11843016,0.94814167,0.66117888,1
0.891010956,0.314842039,0.860854812,0.855711259,0.121992504,0.120846853,0.959935753,0.118304513,0.948223551,0.661010023,1
0.894901572,0.321424853,0.861121704,0.855671683,0.121468445,0.120638132,0.960072876,0.123777627,0.948203359,0.661702408,1
0.000758481,0.179222963,0.130413367,0.120242302,0.897815486,0.88234595,0.450172826,0.785331138,0.474288366,0.369734853,0
0.130860837,0.008190891,0.550975828,0.569553293,0.641477166,0.657912073,0.800727748,0.015262969,0.802221177,0.514298248,5
0.046134724,0.003920201,0.600767843,0.623683265,0.519726034,0.604834988,0.826309629,0.062904153,0.829839155,0.481361496,5
0.876629908,0.000722442,0.914825284,0.917323432,0.036167217,0.050900035,0.98766442,0.000120317,0.979659068,0.556448896,5
0.933494194,0.132014473,0.909761895,0.902974729,0.037792086,0.038214144,0.985062979,0.026896644,0.97233813,0.570948311,1
0.939133568,0.125045592,0.910873682,0.905332478,0.034605397,0.034315951,0.985634187,0.028032634,0.973541091,0.56765877,1
0.944082659,0.137910004,0.910703064,0.904658617,0.036122284,0.034960731,0.985546528,0.030797516,0.973197277,0.568583434,1
0.935236808,0.130243942,0.909319175,0.903315012,0.033506074,0.032544389,0.984835521,0.022229684,0.972511748,0.568752627,1
0.920189964,0.136859544,0.909061829,0.903577673,0.019621253,0.019949804,0.984703303,0.002364382,0.972645762,0.576097207,1
0.939322396,0.160661197,0.909070049,0.902859109,0.019392597,0.018785974,0.984707526,0.011798433,0.972279139,0.579284474,1
0.001009595,0.166034745,0.171033271,0.158787413,0.898904597,0.893247496,0.425902195,0.916587986,0.427575589,0.382575154,5
0.002059778,0.000557631,0.458904206,0.48671115,0.609235174,0.620705433,0.753423671,0.009255798,0.759953791,0.597819902,5
0.249534049,0.15263472,0.784132391,0.750437101,0.232641948,0.269739682,0.920517709,0.003020733,0.894510991,0.727444213,5
0.81313021,0.387306703,0.796146082,0.791087704,0.193843385,0.189141984,0.92669004,0.166137367,0.91525158,0.715441678,1
0.818578421,0.406837399,0.80097629,0.794755229,0.18341005,0.180736427,0.929171679,0.163125786,0.917122809,0.714729069,1
0.825456412,0.42854271,0.798626132,0.793717219,0.176109915,0.175075418,0.927964228,0.159470178,0.9165932,0.716953992,1
0.828000969,0.441842867,0.798860154,0.7941886,0.17555065,0.173585355,0.928084462,0.171823726,0.916833706,0.716830341,1
0.824326052,0.441640554,0.798728579,0.793259135,0.17536211,0.173466021,0.928016862,0.170277117,0.916359478,0.717213294,1
0.826852143,0.44068399,0.798806942,0.793841948,0.172620251,0.171340684,0.928057123,0.172259334,0.916656839,0.717258391,1
0.829176591,0.441823385,0.798802825,0.793357223,0.173674178,0.171850252,0.928055008,0.173938092,0.916409524,0.717607599,1
0.02458326,0.060233025,0.10695956,0.103089504,0.920007757,0.915865495,0.458821651,0.939037278,0.454936511,0.440371006,0
0.002318845,0.002214385,0.201355142,0.322280426,0.806459302,0.649674923,0.621101459,0.005243376,0.666896326,0.595743751,5
0.280554745,0.001610254,0.786365919,0.773803815,0.184196819,0.276116282,0.921665239,0.00317445,0.906433063,0.668861428,5
0.550096121,0.237439152,0.833041605,0.842555172,0.100176936,0.11331715,0.945646029,0.002893517,0.941511105,0.687905329,5
0.860771308,0.392846878,0.833357905,0.828489718,0.099034268,0.098148259,0.945808536,0.099903818,0.934334686,0.695055106,1
0.865747921,0.395852375,0.832928368,0.827641072,0.100007626,0.099171866,0.945587851,0.101061666,0.933901693,0.69553669,1
0.834717211,0.37921497,0.833729755,0.827453668,0.097155953,0.092696118,0.945999584,0.070795688,0.933806076,0.697099105,1
0.853850278,0.390182047,0.833791307,0.828275629,0.084483828,0.083574893,0.946031207,0.064697574,0.934225454,0.697696313,1
0.859884596,0.385475019,0.832493054,0.827117069,0.084552737,0.081145808,0.945364198,0.060038685,0.933634338,0.697687582,1
0.865404175,0.399705651,0.833046761,0.828217656,0.089012862,0.087566611,0.945648678,0.087205424,0.934195875,0.697054684,1
0.001626889,0.102306985,0.048523288,0.053632629,0.92332999,0.913299514,0.492900501,0.866487584,0.495027739,0.42417803,0
0.045334508,0.002583681,0.482514765,0.546671499,0.545789945,0.544717073,0.765554181,0.00396638,0.789863329,0.631031965,5
0.162324362,0.00696244,0.556973687,0.528349258,0.510302912,0.570050742,0.803809297,0.066756446,0.78119822,0.731101689,5
0.596595378,0.483370799,0.600547916,0.597282981,0.507881472,0.50201567,0.826196637,0.488789692,0.816369308,0.745984803,1
0.621869559,0.49790068,0.603480535,0.599056264,0.504201884,0.499778196,0.827703342,0.524453921,0.817274066,0.745661239,1
0.624454101,0.497091353,0.603939096,0.599978035,0.504275553,0.499973007,0.827938939,0.52526591,0.817744368,0.745233606,1
0.536461886,0.318466395,0.602709675,0.59761935,0.501286791,0.466278664,0.827307294,0.163565134,0.816540929,0.737917013,1
0.656643846,0.326069538,0.792790196,0.809218688,0.113086468,0.12266499,0.924965871,0.00125338,0.924502298,0.744835754,1
0.789606548,0.450457855,0.779120198,0.776223312,0.105711164,0.10218018,0.91794257,0.0770712,0.907667529,0.746706629,1
0.813948511,0.472097147,0.788278184,0.782878676,0.112666866,0.111104851,0.922647713,0.111162962,0.911063202,0.742471456,1
0.002451468,0.001937591,0.092136524,0.092851173,0.916685159,0.893008676,0.467307737,0.759449794,0.482948171,0.518608149,5
0.09896006,0.178363765,0.413339578,0.41255815,0.587780782,0.52391201,0.730013714,0.002664661,0.722119743,0.285723558,5
0.001206234,0.368888305,0.115703601,0.201234468,0.614511496,0.591646879,0.577095857,0.028366154,0.607203178,0.105441734,5
0.108502122,0.622395337,0.255811775,0.233989734,0.558081053,0.55115864,0.649079903,0.438659429,0.631011279,0.120698791,5
0.272422115,0.734042028,0.270272766,0.269945482,0.554609098,0.549838931,0.656509595,0.576072885,0.649356477,0.127247491,1
0.272364281,0.734262799,0.267461997,0.267885946,0.556575404,0.550720963,0.655065493,0.567014155,0.648305669,0.127473909,1
0.276987959,0.740910504,0.267890264,0.265763899,0.557908857,0.553507142,0.655285526,0.583142412,0.647222967,0.127702193,1
0.274052884,0.725187946,0.265066004,0.263804602,0.558017933,0.553766967,0.653834492,0.582217532,0.646223302,0.128402595,1
0.262966205,0.739504013,0.262692783,0.259774505,0.560361129,0.555287646,0.652615191,0.579040076,0.644167083,0.12756359,1
0.259136187,0.744386361,0.253683171,0.251798822,0.56151968,0.556817178,0.64798628,0.590648897,0.640097761,0.126169777,1
0.000951676,6.16E-05,0.072561106,0.08906442,0.93231927,0.892404284,0.488852572,0.788991996,0.513743458,0.550977653,5
0.173694152,0.36516651,0.352377893,0.364723277,0.509188519,0.499676803,0.698693139,0.014629976,0.697713625,0.797295292,5
0.001114585,0.27234087,0.108677823,0.136241495,0.629617746,0.631414726,0.542895423,0.038315722,0.522420231,0.86921608,5
0.166350035,0.454579147,0.268591303,0.271188823,0.614460816,0.598106229,0.655645702,0.543896012,0.64999085,0.830665946,5
0.240352372,0.636532806,0.247689096,0.246990217,0.616458367,0.608520826,0.644906675,0.602366303,0.637644334,0.836568625,1
0.228602776,0.655730197,0.235433667,0.233856589,0.620572877,0.61618207,0.638610145,0.633884063,0.630943347,0.836432759,1
0.231681479,0.678051144,0.231966854,0.230082494,0.623766615,0.618123128,0.636828984,0.652919045,0.629017743,0.836242886,1
0.24014956,0.683387085,0.233393562,0.231690462,0.62206906,0.616290546,0.63756199,0.653873176,0.629838154,0.836839949,1
0.228459945,0.682541187,0.233299471,0.229574283,0.622334011,0.617107891,0.637513649,0.651756985,0.628758446,0.836523496,1
0.234845135,0.686508032,0.229502023,0.228126104,0.624450523,0.618740981,0.635562616,0.6536361,0.628019562,0.836922154,1
0.006823982,0.00264074,0.089474191,0.087785277,0.925484581,0.917874595,0.467805193,0.839216755,0.464948918,0.544345236,5
0.005438351,0.132457299,0.229752055,0.230604116,0.673312357,0.621238129,0.635691076,0.324272561,0.625737582,0.794689073,5
0.000844078,0.250411622,0.139217646,0.178706983,0.656707119,0.608966412,0.572820133,0.000485933,0.57719409,0.825710692,5
0.004396775,0.345452954,0.148233309,0.132727939,0.656999813,0.659212579,0.593808801,0.559459947,0.579345891,0.826096608,5
0.144616991,0.669877136,0.152805182,0.150795506,0.65583913,0.650533036,0.596157714,0.683395918,0.588564253,0.833087316,1
0.151015514,0.674048863,0.149775152,0.149091146,0.658915416,0.652743167,0.594600961,0.6909353,0.587694661,0.832547174,1
0.153192466,0.673533176,0.150567808,0.149497487,0.65892984,0.653032384,0.595008208,0.690112798,0.587901983,0.832469709,1
0.151271636,0.676612978,0.151135826,0.149692134,0.65946808,0.653534481,0.595300041,0.692986722,0.588001295,0.832410405,1
0.156095769,0.671722234,0.152010372,0.150773738,0.659150412,0.653300589,0.59574936,0.693111462,0.588553147,0.831872888,1
0.155191984,0.674424424,0.151010025,0.149840352,0.659188602,0.65314613,0.595235408,0.692990273,0.588076918,0.831809072,1
0.132791438,0.063761682,0.138715848,0.157305358,0.913846185,0.855755339,0.58891897,0.675686087,0.591885684,0.544343677,5
0.050126325,0.004036467,0.533445247,0.557669095,0.40921112,0.416619971,0.791720977,0.004270303,0.79615767,0.63440237,5
0.333310798,0.109710402,0.604541682,0.646273824,0.163424135,0.318696872,0.828248533,0.000815376,0.84136522,0.847267446,5
0.666516071,0.442807809,0.697613348,0.694179193,0.030056754,0.035193088,0.876066407,0.000483053,0.865807306,0.813873851,1
0.72171377,0.643934809,0.699404417,0.695066055,0.029573808,0.029234285,0.876986613,0.025308786,0.866259798,0.8185392,1
0.727683181,0.629874944,0.704311333,0.700011088,0.027734326,0.027085062,0.879507663,0.02232859,0.868782833,0.814429332,1
0.735095413,0.621986804,0.710617715,0.705845474,0.025510037,0.024992998,0.882747722,0.021214769,0.871759629,0.811070093,1
0.736857246,0.62382089,0.712687964,0.708274889,0.024800056,0.024362533,0.883811364,0.01531804,0.872999156,0.809919746,1
0.739972672,0.62975219,0.713108743,0.708704572,0.023825767,0.023264153,0.88402755,0.017471041,0.873218387,0.809758463,1
0.738068521,0.629035943,0.713325456,0.708725753,0.023332332,0.022820824,0.884138892,0.018304471,0.873229194,0.809224785,1
0.068804669,0.015018469,0.090729071,0.119495327,0.926667666,0.89861985,0.564264574,0.81180623,0.572594401,0.520613013,5
0.299145277,0.066256949,0.67609622,0.670320726,0.393951299,0.461177973,0.86501145,0.004808999,0.853634334,0.663939466,5
0.027977972,0.022772569,0.474736935,0.529981556,0.575306662,0.604901965,0.761558128,0.009596185,0.782031044,0.710774914,5
0.406756386,0.292253504,0.705915933,0.687747776,0.035067342,0.054225294,0.880332065,0.000652736,0.862525894,0.804636624,5
0.72415091,0.618713309,0.711184253,0.705996503,0.031609979,0.031354525,0.883038796,0.021215213,0.871836687,0.811044375,1
0.733030896,0.626504603,0.712463221,0.707039984,0.031212524,0.029785105,0.883695897,0.021252704,0.872369088,0.809858733,1
0.732379595,0.621019048,0.712877039,0.708212849,0.025178096,0.025294447,0.883908507,0.019166027,0.872967502,0.809775753,1
0.745826397,0.616103479,0.720861539,0.715973354,0.023470893,0.022734145,0.888010741,0.017284877,0.876927036,0.804019982,1
0.749454883,0.610909244,0.724511882,0.719941361,0.022395619,0.021306992,0.889886195,0.013203747,0.878951577,0.802711863,1
0.752759986,0.608694831,0.725400877,0.720646056,0.019435284,0.019531389,0.890342938,0.014560987,0.879311123,0.801166604,1
0.05168148,8.66E-06,0.082426565,0.133788079,0.928236682,0.88946683,0.559998956,0.780154314,0.579886792,0.481489382,5
0.213920451,0.00193531,0.616609019,0.642819069,0.374667501,0.400210834,0.834448426,0.003700087,0.839602549,0.618505972,5
0.003382635,0.208530519,0.322473927,0.402846821,0.6694422,0.638046248,0.683329235,0.002308298,0.715926042,0.761411045,5
0.599853035,0.517012573,0.742552439,0.719289574,0.044515146,0.058880228,0.899154978,0.000938582,0.878619025,0.80333764,5
0.765797136,0.563035756,0.744125407,0.739262529,0.01805685,0.019122932,0.89996313,0.012457918,0.888809546,0.788397049,1
0.775481284,0.568908411,0.747844469,0.74272478,0.018451589,0.018842825,0.90187389,0.011687413,0.890576042,0.783821728,1
0.763154747,0.545685095,0.750311791,0.747084445,0.018985205,0.018503547,0.903141537,0.000109933,0.892800413,0.779604486,1
0.78121953,0.559571404,0.755337549,0.750270829,0.018815068,0.018454549,0.905723645,0.00739586,0.894426157,0.778102206,1
0.782289723,0.558583202,0.757408495,0.752103684,0.016684143,0.016541429,0.906787645,0.007914926,0.895361308,0.775962176,1
0.788438819,0.552749405,0.758580681,0.754611595,0.015729721,0.015520248,0.907389885,0.005056259,0.896640885,0.774590445,1
0.000347178,0.001241164,0.161887242,0.189621336,0.882489783,0.867287368,0.600823847,0.808980469,0.608000918,0.513419314,0
0.01608359,0.000396808,0.426532047,0.489377519,0.853542158,0.735439509,0.628512072,0.02277518,0.651000096,0.628313469,5
0.000770437,0.00272664,0.392164399,0.365509441,0.793006236,0.774066617,0.382523766,0.327398875,0.451483741,0.517419035,5
0.447964577,0.098675989,0.779969473,0.769251837,0.063016614,0.14906981,0.918378907,0.002370431,0.904110571,0.74099764,5
0.823258841,0.482151421,0.800025338,0.795859497,0.038615076,0.036440778,0.928683104,0.018371558,0.917686224,0.740751271,1
0.821239134,0.466420821,0.802487826,0.797681749,0.045887079,0.045906038,0.929948268,0.009174426,0.918615967,0.736914107,1
0.830677746,0.48432631,0.800050855,0.7954414,0.053936141,0.05328057,0.928696214,0.049014733,0.917472905,0.738590336,1
0.831308467,0.485196571,0.800640298,0.795320112,0.054672261,0.05426476,0.928999055,0.05100958,0.917411022,0.738040704,1
0.832914546,0.484502874,0.801522981,0.796303787,0.057180675,0.056456705,0.929452555,0.053253786,0.917912909,0.737913141,1
0.83266795,0.486263005,0.801564081,0.796336176,0.058658317,0.05770715,0.929473672,0.05657207,0.917929434,0.738278864,1
0.000721292,0.007394902,0.061572972,0.132209764,0.895332342,0.834441438,0.549284905,0.040763982,0.57509894,0.604275784,5
0.002285743,0.007825508,0.356616589,0.398599981,0.712128775,0.768049654,0.610832769,0.02733885,0.624815654,0.6325464,5
0.000532296,0.007251059,0.325068256,0.305047123,0.81898591,0.802582194,0.444866891,0.524943713,0.470502169,0.492284536,5
0.399760773,0.222518189,0.725907763,0.725497833,0.088759331,0.132824458,0.890603364,0.000298077,0.881786578,0.812046492,5
0.74087312,0.605950568,0.721091385,0.717691534,0.086748752,0.085194334,0.88812883,0.075862722,0.877803679,0.801060608,1
0.741637707,0.590901875,0.723539426,0.719263527,0.088814574,0.08660633,0.889386572,0.072987459,0.878605735,0.798876976,1
0.743195041,0.586198359,0.72657062,0.721986362,0.084514125,0.083304324,0.890943923,0.075955626,0.879994969,0.796443661,1
0.751883365,0.602172417,0.72701304,0.721920734,0.081629326,0.080625556,0.891171227,0.078414695,0.879961485,0.797251253,1
0.752353312,0.597560031,0.728187541,0.723079738,0.079260066,0.078128817,0.891774656,0.077673727,0.880552827,0.796552554,1
0.750353321,0.594866297,0.728714902,0.723530922,0.075682652,0.077439114,0.892045601,0.065171059,0.880783028,0.796362116,1
0.05760576,7.76E-06,0.095176964,0.188130156,0.915776631,0.870852352,0.566549789,0.722094577,0.607612989,0.531442268,0
0.015837815,0.002283137,0.422009041,0.507186629,0.62632871,0.700205743,0.724822442,0.010107855,0.716668721,0.613825722,5
0.005490022,0.000278449,0.299181189,0.26950056,0.88512218,0.85219672,0.4861736,0.681766768,0.49907146,0.512705168,5
0.283109121,0.00153045,0.762488741,0.743263606,0.438193676,0.447598746,0.909397747,0.004063094,0.890850959,0.615262865,5
0.800685075,0.233284679,0.774962631,0.77070164,0.426081314,0.421550769,0.915806517,0.439048116,0.904850283,0.619668292,1
0.802903686,0.24111825,0.773777645,0.768584244,0.426914573,0.422794709,0.915197701,0.441305273,0.903769954,0.620099966,1
0.800076348,0.242001842,0.772857877,0.768231908,0.428508366,0.424268084,0.914725148,0.446272234,0.903590186,0.619649465,1
0.805608349,0.243052507,0.774071272,0.769308861,0.425543283,0.421833311,0.91534856,0.445325853,0.904139665,0.618920555,1
0.805420896,0.241195595,0.77515341,0.76985484,0.427579329,0.423481377,0.915904535,0.444828522,0.904418232,0.618961974,1
0.802380556,0.239757719,0.773517318,0.76876157,0.426561045,0.422876396,0.915063952,0.442638197,0.903860429,0.618083048,1
